course	file	number	title	question	source	score	evidence_kind	best_object	excerpt
信号/CN - 通信与网络	信号/CN - 通信与网络/QUESTIONS.md	Q26	多址方式与空分实现	多个用户接入叫什么，有哪些多址方式？空分多址有哪些实现方法？	test/2024-一字班推研面经-吴凌沨.pdf	0.522	regular	2024-一字班推研面经-吴凌沨.pdf	2. ？？？（过于难以⾄于听不懂在问什么，疑似是随机过程，还让我画图） 3. ⼀个等腰梯形脉冲怎么计算傅⽴叶变换？ 4. 多个⽤户接⼊叫什么？有哪些多址⽅式？空分有哪些⽅法实现？
信号/CN - 通信与网络	信号/CN - 通信与网络/QUESTIONS.md	Q27	匹配滤波与相关接收	什么是匹配滤波器？为什么它能提高检测性能？能不能用 FFT 实现匹配滤波？	test/2012-面经_九字班2.pdf	0.56	regular	2012-面经_九字班2.pdf	少？若采用 QPSK 调制，波特率是多少？ 匹配滤波器的意义是什么？为什么能实现信噪比最小？ 什么是数字系统什么是模拟系统，二者的优缺点
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q01	Nyquist 采样、混叠与数字频率	采样频率恰好等于最高频率两倍会怎样？最高频率为 $f_m$ 的信号用 $5f_m$ 采样时数字域最高角频率是多少？$5\ \mathrm{kHz}$ 正弦用 $9\ \mathrm{kHz}$ 采样后看起来是多少？	test/2012-面经_九字班2.pdf	0.45	regular	2012-面经_九字班2.pdf	李冬梅老师：放大器的截止频率是什么？它是由什么造成的？如果放大器的上限频率是 1MHz, 那么如果输入一个2MHz 的正弦波，输出的波形是什么样的，波形会失真么？如果输 入一个带宽为 2MHz 的信号，里面含有各种频率分量，那么输出的波形会失真么？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q02	DTFT、DFT、FFT 与 $z$ 变换	DTFT、DFT 和 $z$ 变换有什么关系？DFT 的意义是什么？FFT 怎样减少计算量？	test/2012-面经_九字班2.pdf	0.591	regular	2012-面经_九字班2.pdf	微波实验中，信号源出来为什么要有一个隔离器？换成环形器行不行，怎么接? 现在有一个天线，你设计一下测天线方向图的方法 微波带通滤波器的 S 参数矩阵是多少？S11,S21 各自的意义是什么?
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q02	DTFT、DFT、FFT 与 $z$ 变换	DTFT、DFT 和 $z$ 变换有什么关系？DFT 的意义是什么？FFT 怎样减少计算量？	test/2024-一字班推研面经-李羿璇.pdf	0.409	regular	2024-一字班推研面经-李羿璇.pdf	⽼师都不认识 第⼀个⽼师追着问了 4 分钟我怎么理解信道容量，误码率多⼩就达到信道容量了，之类的（完全不会） 第⼆个⽼师问我 DTFT，DFT，Z 变换的关系，然后⼜问给⼀个信号插⼊ n 个 0，DFT 有什么变化，我答分辨率变⾼，
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q02	DTFT、DFT、FFT 与 $z$ 变换	DTFT、DFT 和 $z$ 变换有什么关系？DFT 的意义是什么？FFT 怎样减少计算量？	test/2025-二字班推研面经-ljh.docx	0.318	regular	2025-二字班推研面经-ljh.docx	plr老师：问我机器学习有哪些分类，我说无监督学习和有监督学习，又问了有哪些无监督学习，之后我说了K-means和特征降维，然后她说这是传统算法，问我深度学习里有哪些无监督，我说了GPT的生成式预训练，但是貌似解释这个的时候有点解释错了，最后就到时间了 4.电磁场和固体物理组 不认识老师：什么是格波？长波极限的声学波代表什么？光学波和声学波是什么关系？德拜理论是为了研究晶体的什么性质？他随温度怎么变化？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q03	冲激响应不变法与双线性变换	怎样由模拟滤波器设计 IIR 数字滤波器？冲激响应不变法和双线性变换各有什么特点？	test/2019-推研面经-4.docx	0.469	regular	2019-推研面经-4.docx	推研面试终于告一段落，曾经被复习折磨的死去活来，终于成功上岸，也可以好好总结这次让我惶恐的考试。 信号组 信号组是我最害怕的组，所以抱着早死早超生的心态去排了这个、人最少的屋子。一进去，我看到谷gg，姚峥老师，沈渊老师都在，莫名有一种亲切感。一个不认识的老师开始发问，全部是通信的基础知识，从高斯信道容量开始问起，多址方式，双工方式（手机连接wifi是半双工还是全双工）等等……这些并不只是问它们的概念，而是会问你对这些概念的理解。姚峥老师估计是知道我选修过dsp（可是我真的只有
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q04	从 996 到 997 的有理采样率转换	原来采样 1000 个点，采样率改变后要把 996 个样本变为 997 个样本，怎样实现？	test/2025-二字班推研面经-ljh.docx	0.28	regular	2025-二字班推研面经-ljh.docx	zzr：假如所有学生的成绩分布是i.i.d，你比你前面两个面试的学生分数高的概率是多少？这时候我已经有点慌了，就胡乱答了个1/4，也怪我概随复习不充分，没有想到应该是顺序统计量 然后zh老师还循循善诱了一番，可惜也没点醒我，他问我我的成绩大于A大于B的概率是多少，结果我只回答上了三个人排序有六种方案（ 不认识老师：那我问你dsp，如果我们采样1000个点，但是现在我的采样频率改变了delta，采样点变成996，997怎么办？（我也不知道咋办，答了个上采样下采样就到时间了）
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q04	从 996 到 997 的有理采样率转换	怎样实现 $3/4$ 倍采样率变换？	test/2020-七字班推研面经-潘美竹.docx	0.222	regular	2020-七字班推研面经-潘美竹.docx	信号与系统里描述抽样频率的叫什么？ 如果离散信号两点之间插一个零，那么它的频谱长什么样子？ 如何完成3/4采样？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q05	FIR、IIR、线性相位与窗函数	数字滤波器有哪两类实现？FIR 和 IIR 有什么区别？广义线性相位与严格线性相位有什么区别，冲激响应满足什么条件？窗函数主瓣和旁瓣怎样影响 FIR 设计？	test/2025-二字班推研面经-wj.pdf	0.654	regular	2025-二字班推研面经-wj.pdf	姚铮：那广义线性相位系统的时域应该满足什么条件？ 我：它的冲激响应应该关于它的中心对称或反对称。 姚铮：设计 FIR 滤波器时，我们一般会用窗函数法，各种窗函数有什么区别啊？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q06	频谱泄露与窗函数	什么是泄露效应？	test/2021-八字班推研面经-贾文彬.docx	1.0	regular	2021-八字班推研面经-贾文彬.docx	不相关和独立的定义是什么？在什么情况下可以互相转化？ 一个GC信道，进行两次传输，分别接收到y1和y2，将y1+y2作为接收，接收信噪比有提高吗？为什么？ 知道什么是泄露效应吗？说一下
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q07	插入零后 DFT 怎样变化	给一个离散信号插入 $n$ 个 0，DFT 有什么变化？	test/2024-一字班推研面经-李羿璇.pdf	0.533	regular	2024-一字班推研面经-李羿璇.pdf	⽼师都不认识 第⼀个⽼师追着问了 4 分钟我怎么理解信道容量，误码率多⼩就达到信道容量了，之类的（完全不会） 第⼆个⽼师问我 DTFT，DFT，Z 变换的关系，然后⼜问给⼀个信号插⼊ n 个 0，DFT 有什么变化，我答分辨率变⾼，
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q07	插入零后 DFT 怎样变化	在离散信号每两个样本之间插入一个零，频谱怎样变化？	test/2020-七字班推研面经-潘美竹.docx	0.455	regular	2020-七字班推研面经-潘美竹.docx	抽样频率要多少才够？ 信号与系统里描述抽样频率的叫什么？ 如果离散信号两点之间插一个零，那么它的频谱长什么样子？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q08	带通采样定理	什么是带通采样定理？采样率较低时怎样无失真采样高频窄带信号？	test/2018_面试整体情况.docx	0.56	regular	2018_面试整体情况.docx	12、（拿一张电路图出来）分析电路的基本功能（一般就是简单的低通、高通、带通、带阻电路） 二、信号组 1、说一下奈奎斯特采样定理吧。如果我现在的采样率比较低，但是还想无失真地采样一段高频信号，你有什么方法？（后来想起答案可能是带通采样）
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q08	带通采样定理	什么是带通采样定理？采样率较低时怎样无失真采样高频窄带信号？	test/2024-一字班推研面经_高希钢.docx	0.4	regular	2024-一字班推研面经_高希钢.docx	不认识老师3：知道奈奎斯特采样吗？ 采样率必须至少是信号最高频率分量的2倍 不认识老师3：那知道带通采样定理吗？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q09	主动降噪与自适应滤波	噪声怎样抑制？主动降噪耳机是什么原理？	test/2020-七字班推研面经-荆峥.pdf	0.312	regular	2020-七字班推研面经-荆峥.pdf	七字班面试经历 荆峥  在2020年推免中，我计划交叉至外系读博，电子系对于校内交叉的同学基本不设限制，对于外推到外校的同学可能会存在名额限制，现在还不确定七字班的外推情况如何，往年外推基本都可以满足。 博士比较关键的是联系导师，如果导师有固定名额且确定招收你的话，面试的要求就没有那么高，但电子系读博要求面试成绩（非GPA）必须在前80%，还是要好好准备，但压力会小很多；外系交叉其实是类似的，如果拿到了博士固定名额对于面试成绩没有特别高的要求，但仍要认真准备，尤其是外系专业课
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q09	主动降噪与自适应滤波	噪声怎样抑制？主动降噪耳机是什么原理？	test/2022-九字班九字班推研面经-2.docx	0.625	regular	2022-九字班九字班推研面经-2.docx	专业面试： 首先电磁场：简述一下Maxwell方程和其意义？  Maxwell方程能够推出本构关系吗？ (本构关系要么没讲要么忘了 只能乱说了) 忘记了一个问题，等着补 其次通信：讲一下FM,FSK,OFDM的方法？噪声可以消除吗？可以抑制吗？如何抑制？降噪耳机是什么原理？最大似然和最大后验的区别？
信号/DS - 数字信号处理	信号/DS - 数字信号处理/QUESTIONS.md	Q10	升余弦滤波器的近似实现	理想升余弦滤波器能否实现？怎样近似实现？时域截断后会发生什么？滚降系数增大有什么影响？	test/2024-一字班推研面经-zcy.docx	0.694	regular	2024-一字班推研面经-zcy.docx	知道升余弦滤波器吧？升余弦滤波器可以实现吗？为什么？ 那我们怎么近似实现升余弦滤波器？ 时域截断之后会发生什么？有什么直观的影响？
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q01	条件概率、先验概率、后验概率与 Bayes 公式	什么是先验概率、后验概率和条件概率？	test/2018_面试整体情况.docx	0.75	regular	2018_面试整体情况.docx	四、计算机组 1、虚函数 2、什么是先验概率？什么是后验概率？什么是条件概率？
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q01	条件概率、先验概率、后验概率与 Bayes 公式	说明 Bayes 公式。	test/2019-推研面经-1.docx	0.25	regular	2019-推研面经-1.docx	两个方差为1的高斯分布，他们的和的方差的最大值最小值，什么时候取最小值 降噪耳机的原理 给一个信号X，第一次收得Y1，信噪比10dB；重发X，第二次收得Y2，信噪比10dB。问这种策略信噪比是否提升？提升多少？信道容量是否变？为什么？信道容量（高斯）公式，引导信噪比变没变，所以信道容量变没变？
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q01	条件概率、先验概率、后验概率与 Bayes 公式	说明 Bayes 公式。	test/2020-七字班推研面经-2.docx	0.25	regular	2020-七字班推研面经-2.docx	自我介绍；英语组，提问为什么选择工商管理作为双学位，以及这个暑假干嘛去了（实习相关内容）； 电路相关：比如正弦波如何得到方波，方波如何得到（二倍频的）正弦波，奇数个反相器相连得到什么？周期和什么相关？ 数电/信号：如数字调制概念，减小噪声的原理等等；随后提问贝叶斯公式，最大似然，最大后验，哪种是无偏估计等，这时候ggg突然提问：如果我打开门看到一个东西长得很像狮子，但是我知道它不是狮子，而是一条狮子狗（？），这时候属于最大后验概率还是最大似然概率，我犹豫了会说最大后验，然后g
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q02	最大似然、最大后验与无偏性	什么是最大似然和最大后验？哪种是无偏估计？打开门看到一个东西长得很像狮子，但已知它不是狮子而是狮子狗，这里用到了哪一种信息？	test/2020-七字班推研面经-2.docx	0.692	regular	2020-七字班推研面经-2.docx	自我介绍；英语组，提问为什么选择工商管理作为双学位，以及这个暑假干嘛去了（实习相关内容）； 电路相关：比如正弦波如何得到方波，方波如何得到（二倍频的）正弦波，奇数个反相器相连得到什么？周期和什么相关？ 数电/信号：如数字调制概念，减小噪声的原理等等；随后提问贝叶斯公式，最大似然，最大后验，哪种是无偏估计等，这时候ggg突然提问：如果我打开门看到一个东西长得很像狮子，但是我知道它不是狮子，而是一条狮子狗（？），这时候属于最大后验概率还是最大似然概率，我犹豫了会说最大后验，然后g
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q02	最大似然、最大后验与无偏性	最大似然和最大后验有什么区别？	test/2022-九字班九字班推研面经-2.docx	0.75	regular	2022-九字班九字班推研面经-2.docx	专业面试： 首先电磁场：简述一下Maxwell方程和其意义？  Maxwell方程能够推出本构关系吗？ (本构关系要么没讲要么忘了 只能乱说了) 忘记了一个问题，等着补 其次通信：讲一下FM,FSK,OFDM的方法？噪声可以消除吗？可以抑制吗？如何抑制？降噪耳机是什么原理？最大似然和最大后验的区别？
信号/PS - 统计信号处理基础	信号/PS - 统计信号处理基础/QUESTIONS.md	Q03	重复传输、线性合并与信噪比增益	同一信号经 Gauss 信道传两次，分别收到 $y_1$、$y_2$，两次信噪比均为 $10\ \mathrm{dB}$；直接相加后信噪比会不会提高，提高多少？信道容量会不会改变？	test/2019-推研面经-1.docx	0.2	regular	2019-推研面经-1.docx	两个方差为1的高斯分布，他们的和的方差的最大值最小值，什么时候取最小值 降噪耳机的原理 给一个信号X，第一次收得Y1，信噪比10dB；重发X，第二次收得Y2，信噪比10dB。问这种策略信噪比是否提升？提升多少？信道容量是否变？为什么？信道容量（高斯）公式，引导信噪比变没变，所以信道容量变没变？
